iteration,kernel_time_ms,queue_time_ms
749,1.043854,0.236013
750,1.069010,0.111548
751,1.083750,0.157735
752,1.070677,0.120854
753,1.057812,0.110394
754,1.042395,0.226019
755,1.056875,0.144585
756,1.086197,0.082720
757,1.053750,0.218911
758,1.049635,0.128467
759,1.058802,0.098266
760,1.049010,0.081656
761,1.049322,0.140038
762,1.049843,0.065394
763,1.069166,0.079105
764,1.056302,0.097437
765,1.046927,0.158719
766,1.049583,0.091940
767,1.056197,0.066427
768,1.066770,0.063683
769,1.050104,0.064356
770,1.047291,0.097056
771,1.046093,0.092334
772,1.056666,0.091744
773,1.088906,0.077477
774,1.040468,0.250252
775,1.056250,0.121019
776,1.076822,0.142300
777,1.067656,0.103717
778,1.041822,0.176358
779,1.050572,0.116867
780,1.048281,0.097450
781,1.100052,0.222665
782,1.035989,0.211096
783,1.048697,0.121900
784,1.060312,0.050550
785,1.070572,0.060798
786,1.082656,0.271948
787,1.045520,0.174213
788,1.057916,0.242429
789,1.090989,0.167377
790,1.067656,0.093859
791,1.052604,0.172146
792,1.077500,0.110596
793,1.059687,0.083487
794,1.063854,0.154090
795,1.048281,0.167325
796,1.056927,0.247225
797,1.105000,0.129850
798,1.036770,0.147344
799,1.045312,0.083852
800,1.048489,0.098502
801,1.054531,0.082134
802,1.052291,0.129183
803,1.056927,0.113262
804,1.056041,0.146929
805,1.111354,0.191579
806,1.094322,0.248798
807,1.039322,0.128282
808,1.099218,0.232700
809,1.093854,0.188840
810,1.053906,0.450780
811,1.046406,0.247477
812,1.070520,0.425093
813,1.051250,0.117537
814,1.058489,0.117790
815,1.059531,0.124215
816,1.050312,0.130550
817,1.056093,0.074671
818,1.058854,0.056880
819,1.059114,0.087377
820,1.096770,0.215123
821,1.069947,0.136940
822,1.072083,0.156758
823,1.078854,0.166787
824,1.061406,0.245588
825,1.040989,0.124046
826,1.047552,0.372925
827,1.061250,0.231854
828,1.099583,0.235615
829,1.090520,0.174500
830,1.052187,0.420733
831,1.054531,0.441654
832,1.053645,0.120137
833,1.045052,0.106810
834,1.049062,0.089675
835,1.086979,0.210077
836,1.036250,0.157704
837,1.067447,0.120030
838,1.073958,0.316265
839,1.098697,0.200040
840,1.032447,0.200114
841,1.061093,0.456650
842,1.099010,0.247585
843,1.040677,0.200941
844,1.041875,0.126314
845,1.053593,0.093640
846,1.063802,0.077196
847,1.059166,0.309546
848,1.039270,0.153046
849,1.057343,0.106977
850,1.087395,0.221450
851,1.034843,0.171075
852,1.052500,0.383631
853,1.065781,0.227159
854,1.060729,0.173829
855,1.052031,0.169748
856,1.041093,0.184763
857,1.066510,0.146779
858,1.056145,0.280069
859,1.049062,0.236586
860,1.025729,0.099512
861,1.056354,0.115119
862,1.056197,0.076879
863,1.052031,0.057492
864,1.049427,0.116609
865,1.060156,0.108617
866,1.065833,0.245910
867,1.045364,0.122969
868,1.046354,0.096966
869,1.065937,0.087256
870,1.044322,0.101131
871,1.045104,0.097343
872,1.051822,0.101171
873,1.055312,0.082469
874,1.074375,0.241579
875,1.048020,0.260628
876,1.036979,0.096659
877,1.070416,0.097981
878,1.059114,0.075265
879,1.059739,0.149773
880,1.035104,0.118123
881,1.060885,0.083421
882,1.060416,0.157565
883,1.056458,0.180290
884,1.033177,0.132360
885,1.063750,0.112292
886,1.047239,0.091852
887,1.055937,0.242708
888,1.040416,0.245705
889,1.050885,0.164448
890,1.050000,0.112910
891,1.066510,0.112488
892,1.048385,0.119962
893,1.085625,0.231256
894,1.052031,0.148717
895,1.043125,0.110027
